hour,hour_sin,hour_cos,day_of_week,day_sin,day_cos,month,month_sin,month_cos,is_weekend,road_type,city_zone,weather_condition,temperature_c,vehicle_count,average_speed_kmh,signal_cycle_time,road_capacity_utilization,incident_reported,school_zone,construction_zone,public_event_nearby,congestion_level
22,-0.5,0.86603,2,0.97493,-0.22252,10,-0.86603,0.5,0,arterial,suburban,clear,22.22,0,52.53,60.7,0.0863,0,0,1,0,low
3,0.70711,0.70711,2,0.97493,-0.22252,1,0.5,0.86603,0,local,residential,clear,10.23,90,60.87,93.5,0.1861,0,0,0,0,low
10,0.5,-0.86603,5,-0.97493,-0.22252,12,-0.0,1.0,1,highway,airport,clear,15.05,1577,105.5,136.7,0.5547,0,0,0,0,moderate
0,0.0,1.0,3,0.43388,-0.90097,7,-0.5,-0.86603,0,highway,CBD,rain,27.21,1851,80.32,70.8,0.4009,0,0,0,0,moderate
20,-0.86603,0.5,5,-0.97493,-0.22252,1,0.5,0.86603,1,expressway,CBD,fog,13.87,2694,85.21,94.7,0.7371,0,0,1,0,severe
19,-0.96593,0.25882,0,0.0,1.0,3,1.0,0.0,0,highway,suburban,rain,13.44,5166,83.26,147.2,1.0,0,0,0,0,severe
8,0.86603,-0.5,1,0.78183,0.62349,3,1.0,0.0,0,arterial,residential,storm,12.89,2968,44.71,141.7,0.9427,0,0,0,0,severe
19,-0.96593,0.25882,2,0.97493,-0.22252,10,-0.86603,0.5,0,expressway,residential,fog,16.3,9031,85.32,118.3,0.9379,0,0,0,0,severe
16,-0.86603,-0.5,6,-0.78183,0.62349,10,-0.86603,0.5,1,local,CBD,clear,18.78,1890,18.84,116.7,0.9234,0,1,0,1,severe
23,-0.25882,0.96593,2,0.97493,-0.22252,11,-0.5,0.86603,0,expressway,suburban,fog,19.24,954,93.41,91.1,0.0766,0,0,0,0,low
19,-0.96593,0.25882,0,0.0,1.0,11,-0.5,0.86603,0,expressway,CBD,clear,9.33,13947,99.11,55.9,1.0,0,0,0,1,severe
6,1.0,0.0,4,-0.43388,-0.90097,4,0.86603,-0.5,0,expressway,industrial,snow,14.61,3299,79.21,147.1,0.8751,0,0,0,0,high
5,0.96593,0.25882,3,0.43388,-0.90097,3,1.0,0.0,0,arterial,CBD,rain,22.24,204,89.7,110.7,0.0848,0,1,0,0,moderate
21,-0.70711,0.70711,0,0.0,1.0,7,-0.5,-0.86603,0,arterial,residential,rain,30.22,5361,93.78,113.1,0.9742,0,0,1,1,severe
2,0.5,0.86603,0,0.0,1.0,6,0.0,-1.0,0,local,residential,clear,27.11,777,57.8,157.8,0.2769,0,0,0,0,low
17,-0.96593,-0.25882,1,0.78183,0.62349,2,0.86603,0.5,0,local,CBD,clear,8.91,1797,44.2,58.5,0.8763,0,0,0,0,severe
23,-0.25882,0.96593,4,-0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,industrial,clear,21.14,842,121.08,86.1,0.2054,0,0,1,0,low
13,-0.25882,-0.96593,6,-0.78183,0.62349,8,-0.86603,-0.5,1,highway,industrial,clear,34.52,751,42.56,138.1,0.9757,0,0,0,0,severe
1,0.25882,0.96593,2,0.97493,-0.22252,5,0.5,-0.86603,0,local,residential,clear,27.47,886,113.23,153.7,0.2337,1,0,1,0,moderate
23,-0.25882,0.96593,3,0.43388,-0.90097,1,0.5,0.86603,0,highway,industrial,snow,6.47,710,65.39,76.5,0.2488,0,0,0,0,moderate
10,0.5,-0.86603,6,-0.78183,0.62349,1,0.5,0.86603,1,expressway,airport,rain,1.26,1062,90.61,63.7,0.35,0,1,0,0,high
21,-0.70711,0.70711,0,0.0,1.0,12,-0.0,1.0,0,expressway,airport,clear,12.22,3579,103.12,89.6,0.8679,0,1,0,0,high
11,0.25882,-0.96593,2,0.97493,-0.22252,8,-0.86603,-0.5,0,arterial,CBD,snow,30.75,1742,33.22,46.1,0.6696,0,0,1,0,severe
18,-1.0,-0.0,3,0.43388,-0.90097,5,0.5,-0.86603,0,arterial,residential,clear,28.68,2655,49.56,141.0,0.9788,0,0,0,0,severe
19,-0.96593,0.25882,3,0.43388,-0.90097,1,0.5,0.86603,0,highway,suburban,rain,9.15,5327,85.67,105.1,0.9222,1,1,0,0,severe
6,1.0,0.0,5,-0.97493,-0.22252,1,0.5,0.86603,1,expressway,industrial,fog,4.96,1478,100.25,54.8,0.5523,0,0,0,0,high
19,-0.96593,0.25882,1,0.78183,0.62349,8,-0.86603,-0.5,0,arterial,residential,clear,28.79,4774,53.67,62.8,1.0,0,1,0,0,severe
1,0.25882,0.96593,6,-0.78183,0.62349,7,-0.5,-0.86603,1,local,residential,rain,38.13,0,42.86,62.2,0.379,0,0,0,0,moderate
16,-0.86603,-0.5,3,0.43388,-0.90097,6,0.0,-1.0,0,arterial,residential,clear,21.95,2734,57.02,63.4,0.9382,0,0,0,0,severe
5,0.96593,0.25882,6,-0.78183,0.62349,3,1.0,0.0,1,highway,residential,snow,17.5,104,60.27,143.6,0.1147,0,0,0,0,low
1,0.25882,0.96593,4,-0.43388,-0.90097,4,0.86603,-0.5,0,expressway,airport,storm,16.66,931,104.08,142.8,0.2661,0,0,0,0,moderate
0,0.0,1.0,0,0.0,1.0,12,-0.0,1.0,0,arterial,CBD,clear,11.26,316,123.04,58.4,0.0978,0,1,0,0,low
18,-1.0,-0.0,4,-0.43388,-0.90097,1,0.5,0.86603,0,expressway,industrial,clear,9.1,8668,102.99,158.7,0.9685,0,0,0,0,severe
7,0.96593,-0.25882,5,-0.97493,-0.22252,5,0.5,-0.86603,1,arterial,industrial,clear,27.66,2930,62.02,139.7,0.9748,1,1,1,1,severe
11,0.25882,-0.96593,5,-0.97493,-0.22252,3,1.0,0.0,1,highway,residential,storm,17.45,879,27.39,90.7,0.418,0,0,0,0,high
7,0.96593,-0.25882,1,0.78183,0.62349,2,0.86603,0.5,0,expressway,CBD,clear,4.83,6151,91.3,144.2,0.9643,0,0,0,0,severe
2,0.5,0.86603,2,0.97493,-0.22252,2,0.86603,0.5,0,expressway,CBD,snow,7.41,1899,67.76,123.4,0.2271,0,0,0,1,low
6,1.0,0.0,0,0.0,1.0,9,-1.0,-0.0,0,highway,industrial,storm,33.04,4960,49.33,81.1,0.9519,1,0,0,0,severe
1,0.25882,0.96593,1,0.78183,0.62349,10,-0.86603,0.5,0,highway,CBD,clear,20.43,407,122.43,56.5,0.2351,0,0,1,0,low
18,-1.0,-0.0,2,0.97493,-0.22252,3,1.0,0.0,0,highway,suburban,clear,14.49,5451,94.68,126.4,1.0,0,0,0,0,severe
8,0.86603,-0.5,6,-0.78183,0.62349,10,-0.86603,0.5,1,arterial,airport,clear,20.39,4109,56.86,100.4,1.0,0,1,0,1,severe
0,0.0,1.0,3,0.43388,-0.90097,11,-0.5,0.86603,0,arterial,residential,fog,7.34,1271,59.88,101.6,0.4501,0,0,0,1,low
12,0.0,-1.0,1,0.78183,0.62349,5,0.5,-0.86603,0,highway,residential,snow,20.29,4540,90.39,64.5,1.0,0,1,0,0,high
15,-0.70711,-0.70711,1,0.78183,0.62349,8,-0.86603,-0.5,0,expressway,industrial,snow,20.55,2505,57.87,57.2,0.7139,0,0,0,0,severe
10,0.5,-0.86603,2,0.97493,-0.22252,12,-0.0,1.0,0,local,CBD,clear,7.3,784,33.12,72.5,1.0,0,0,0,1,high
13,-0.25882,-0.96593,6,-0.78183,0.62349,11,-0.5,0.86603,1,local,industrial,snow,14.02,1166,39.63,85.6,0.8236,1,0,0,0,severe
6,1.0,0.0,0,0.0,1.0,10,-0.86603,0.5,0,arterial,residential,rain,26.42,961,40.61,124.0,0.7409,0,1,0,0,severe
18,-1.0,-0.0,1,0.78183,0.62349,9,-1.0,-0.0,0,arterial,residential,fog,25.31,3276,40.14,101.2,1.0,0,0,0,0,severe
3,0.70711,0.70711,2,0.97493,-0.22252,3,1.0,0.0,0,expressway,airport,clear,17.96,1146,116.93,73.2,0.2398,0,0,0,0,low
23,-0.25882,0.96593,3,0.43388,-0.90097,10,-0.86603,0.5,0,expressway,CBD,fog,8.0,856,100.39,63.5,0.1898,0,0,0,0,low
20,-0.86603,0.5,0,0.0,1.0,10,-0.86603,0.5,0,local,residential,clear,16.7,3271,116.21,91.3,0.8798,0,0,0,0,high
17,-0.96593,-0.25882,1,0.78183,0.62349,4,0.86603,-0.5,0,local,airport,storm,20.2,1468,15.8,144.5,0.9422,0,0,0,0,severe
5,0.96593,0.25882,5,-0.97493,-0.22252,6,0.0,-1.0,1,local,CBD,fog,31.02,521,37.02,49.6,0.1302,0,0,1,0,low
5,0.96593,0.25882,0,0.0,1.0,12,-0.0,1.0,0,expressway,industrial,rain,3.35,1581,108.97,78.6,0.3855,0,0,0,0,low
18,-1.0,-0.0,6,-0.78183,0.62349,6,0.0,-1.0,1,arterial,CBD,clear,26.4,2422,52.7,85.8,0.9865,0,0,0,0,high
12,0.0,-1.0,0,0.0,1.0,5,0.5,-0.86603,0,expressway,CBD,clear,23.33,6107,97.49,119.7,0.9862,0,1,0,0,severe
20,-0.86603,0.5,6,-0.78183,0.62349,1,0.5,0.86603,1,local,suburban,clear,12.51,1421,106.13,135.1,0.5826,0,0,0,0,high
0,0.0,1.0,0,0.0,1.0,9,-1.0,-0.0,0,highway,suburban,rain,25.32,462,89.63,159.4,0.1008,0,0,0,0,low
11,0.25882,-0.96593,0,0.0,1.0,8,-0.86603,-0.5,0,arterial,residential,clear,31.52,2501,50.52,87.5,1.0,0,0,0,1,severe
18,-1.0,-0.0,0,0.0,1.0,10,-0.86603,0.5,0,arterial,suburban,fog,18.26,3600,54.72,110.3,1.0,0,0,1,0,severe
5,0.96593,0.25882,2,0.97493,-0.22252,2,0.86603,0.5,0,expressway,residential,snow,15.67,951,101.96,52.0,0.1671,0,0,1,0,low
8,0.86603,-0.5,3,0.43388,-0.90097,1,0.5,0.86603,0,arterial,suburban,clear,4.29,6345,119.57,61.1,1.0,0,0,0,0,severe
9,0.70711,-0.70711,3,0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,CBD,clear,37.32,8516,116.04,69.7,1.0,0,0,0,0,severe
22,-0.5,0.86603,6,-0.78183,0.62349,8,-0.86603,-0.5,1,expressway,industrial,clear,28.56,723,114.24,128.7,0.1693,0,0,0,0,low
13,-0.25882,-0.96593,0,0.0,1.0,11,-0.5,0.86603,0,highway,residential,fog,15.66,3566,73.73,157.1,0.9219,0,0,0,0,severe
15,-0.70711,-0.70711,1,0.78183,0.62349,8,-0.86603,-0.5,0,highway,CBD,clear,31.5,3827,96.34,106.7,1.0,0,1,0,1,severe
21,-0.70711,0.70711,1,0.78183,0.62349,12,-0.0,1.0,0,local,airport,storm,10.02,755,12.95,96.9,0.9852,0,0,1,0,severe
16,-0.86603,-0.5,2,0.97493,-0.22252,9,-1.0,-0.0,0,arterial,residential,fog,24.64,548,17.91,98.4,1.0,0,0,0,0,severe
5,0.96593,0.25882,2,0.97493,-0.22252,6,0.0,-1.0,0,highway,CBD,clear,30.49,1985,110.14,144.8,0.3482,1,0,0,0,low
9,0.70711,-0.70711,6,-0.78183,0.62349,2,0.86603,0.5,1,highway,residential,snow,15.29,4714,76.95,62.5,1.0,0,0,0,0,severe
6,1.0,0.0,3,0.43388,-0.90097,12,-0.0,1.0,0,expressway,industrial,clear,9.4,4014,101.49,126.7,0.9705,0,0,0,0,severe
7,0.96593,-0.25882,6,-0.78183,0.62349,11,-0.5,0.86603,1,expressway,CBD,clear,17.25,7819,110.81,60.4,0.9992,0,0,0,0,severe
12,0.0,-1.0,6,-0.78183,0.62349,3,1.0,0.0,1,local,residential,storm,19.14,691,17.54,119.8,0.9842,0,1,0,0,severe
3,0.70711,0.70711,3,0.43388,-0.90097,8,-0.86603,-0.5,0,highway,suburban,rain,30.75,1464,87.57,114.6,0.1109,0,0,0,0,moderate
5,0.96593,0.25882,6,-0.78183,0.62349,12,-0.0,1.0,1,arterial,suburban,clear,14.83,688,64.43,140.8,0.1038,0,0,0,1,low
17,-0.96593,-0.25882,3,0.43388,-0.90097,7,-0.5,-0.86603,0,expressway,CBD,clear,28.17,8891,107.48,164.7,1.0,0,0,0,0,severe
12,0.0,-1.0,1,0.78183,0.62349,12,-0.0,1.0,0,local,suburban,clear,9.15,4604,95.3,148.3,1.0,0,0,0,0,severe
16,-0.86603,-0.5,3,0.43388,-0.90097,11,-0.5,0.86603,0,arterial,suburban,clear,13.69,1510,34.19,115.3,1.0,0,1,0,0,high
3,0.70711,0.70711,0,0.0,1.0,4,0.86603,-0.5,0,expressway,residential,clear,24.96,665,118.8,167.5,0.2706,0,1,0,0,low
16,-0.86603,-0.5,6,-0.78183,0.62349,10,-0.86603,0.5,1,local,CBD,rain,20.19,853,39.01,100.3,1.0,0,1,0,0,high
9,0.70711,-0.70711,2,0.97493,-0.22252,8,-0.86603,-0.5,0,arterial,industrial,rain,28.03,3555,37.56,149.6,0.9576,0,0,0,0,severe
4,0.86603,0.5,5,-0.97493,-0.22252,7,-0.5,-0.86603,1,arterial,residential,snow,31.02,145,28.52,149.3,0.1844,0,0,0,0,low
14,-0.5,-0.86603,5,-0.97493,-0.22252,4,0.86603,-0.5,1,highway,CBD,clear,15.1,3315,121.54,79.0,0.7208,1,0,0,0,severe
20,-0.86603,0.5,3,0.43388,-0.90097,10,-0.86603,0.5,0,highway,industrial,clear,19.48,4415,66.86,52.9,0.9501,0,0,0,0,severe
11,0.25882,-0.96593,4,-0.43388,-0.90097,6,0.0,-1.0,0,highway,CBD,clear,33.19,3000,105.63,50.9,0.7708,0,0,0,0,severe
11,0.25882,-0.96593,3,0.43388,-0.90097,8,-0.86603,-0.5,0,highway,CBD,fog,27.09,3685,76.4,152.9,0.8125,1,0,0,0,severe
12,0.0,-1.0,2,0.97493,-0.22252,6,0.0,-1.0,0,local,suburban,rain,32.51,1365,25.37,64.6,0.9858,0,0,0,0,severe
15,-0.70711,-0.70711,3,0.43388,-0.90097,3,1.0,0.0,0,highway,residential,clear,12.86,4116,103.77,123.3,0.9042,0,0,0,0,severe
8,0.86603,-0.5,2,0.97493,-0.22252,8,-0.86603,-0.5,0,highway,airport,clear,20.69,7577,98.19,149.2,0.9784,0,0,0,0,severe
15,-0.70711,-0.70711,2,0.97493,-0.22252,9,-1.0,-0.0,0,highway,residential,storm,20.52,3885,43.83,158.2,1.0,0,1,0,0,severe
17,-0.96593,-0.25882,3,0.43388,-0.90097,5,0.5,-0.86603,0,highway,industrial,clear,24.81,11426,98.62,48.7,0.978,0,0,0,1,severe
9,0.70711,-0.70711,2,0.97493,-0.22252,11,-0.5,0.86603,0,highway,CBD,snow,10.02,5716,67.33,109.9,1.0,1,1,0,1,severe
11,0.25882,-0.96593,1,0.78183,0.62349,8,-0.86603,-0.5,0,local,airport,storm,33.55,776,23.85,117.7,0.7248,0,0,0,0,severe
2,0.5,0.86603,4,-0.43388,-0.90097,7,-0.5,-0.86603,0,local,CBD,clear,25.86,0,34.11,110.8,0.2389,0,0,0,0,low
10,0.5,-0.86603,1,0.78183,0.62349,11,-0.5,0.86603,0,expressway,industrial,rain,16.94,3706,112.07,117.0,0.7828,0,1,0,0,high
11,0.25882,-0.96593,2,0.97493,-0.22252,9,-1.0,-0.0,0,expressway,residential,rain,25.04,3058,92.84,98.4,0.8708,0,0,0,0,severe
0,0.0,1.0,3,0.43388,-0.90097,3,1.0,0.0,0,local,industrial,rain,16.63,153,30.67,80.9,0.2469,0,0,0,0,low
20,-0.86603,0.5,2,0.97493,-0.22252,11,-0.5,0.86603,0,highway,suburban,clear,15.31,3282,105.78,84.0,0.7468,0,0,0,0,severe
19,-0.96593,0.25882,6,-0.78183,0.62349,7,-0.5,-0.86603,1,expressway,residential,clear,26.27,6088,105.86,113.0,0.9355,0,0,0,0,severe
0,0.0,1.0,1,0.78183,0.62349,2,0.86603,0.5,0,local,industrial,clear,8.52,0,40.67,70.0,0.2548,0,0,0,0,low
16,-0.86603,-0.5,2,0.97493,-0.22252,2,0.86603,0.5,0,expressway,airport,clear,12.07,8934,107.75,157.2,0.8806,0,0,0,0,severe
6,1.0,0.0,1,0.78183,0.62349,7,-0.5,-0.86603,0,arterial,industrial,clear,30.61,995,56.25,57.0,0.6999,0,0,1,0,severe
17,-0.96593,-0.25882,0,0.0,1.0,1,0.5,0.86603,0,highway,industrial,snow,9.25,9379,91.48,89.3,1.0,0,0,0,0,severe
3,0.70711,0.70711,5,-0.97493,-0.22252,4,0.86603,-0.5,1,expressway,industrial,clear,15.93,546,105.51,124.9,0.2458,0,1,0,0,low
16,-0.86603,-0.5,4,-0.43388,-0.90097,3,1.0,0.0,0,arterial,CBD,rain,10.98,4233,39.9,48.2,0.9099,0,1,0,0,severe
18,-1.0,-0.0,2,0.97493,-0.22252,5,0.5,-0.86603,0,local,CBD,fog,19.46,1200,41.33,97.6,0.9056,0,0,0,0,severe
14,-0.5,-0.86603,5,-0.97493,-0.22252,1,0.5,0.86603,1,arterial,airport,clear,8.82,1695,56.56,149.3,0.7981,1,0,0,0,severe
12,0.0,-1.0,0,0.0,1.0,10,-0.86603,0.5,0,highway,airport,clear,28.08,3572,93.54,145.0,0.9903,0,0,0,0,severe
7,0.96593,-0.25882,3,0.43388,-0.90097,3,1.0,0.0,0,local,industrial,clear,19.31,6692,102.65,61.7,1.0,0,0,0,0,severe
10,0.5,-0.86603,5,-0.97493,-0.22252,4,0.86603,-0.5,1,arterial,residential,rain,19.33,1227,51.73,140.3,0.9066,1,1,0,0,high
19,-0.96593,0.25882,2,0.97493,-0.22252,11,-0.5,0.86603,0,local,suburban,rain,21.7,4819,37.37,58.7,1.0,0,0,0,1,severe
13,-0.25882,-0.96593,1,0.78183,0.62349,5,0.5,-0.86603,0,highway,industrial,storm,19.52,3876,33.75,105.4,1.0,0,0,0,0,severe
0,0.0,1.0,2,0.97493,-0.22252,10,-0.86603,0.5,0,arterial,residential,rain,21.55,605,59.02,141.8,0.2326,0,1,0,1,low
17,-0.96593,-0.25882,4,-0.43388,-0.90097,2,0.86603,0.5,0,expressway,residential,storm,10.95,11134,51.07,137.6,1.0,0,0,0,0,severe
8,0.86603,-0.5,2,0.97493,-0.22252,11,-0.5,0.86603,0,local,CBD,storm,12.11,1192,12.09,145.9,0.9599,0,0,0,0,severe
14,-0.5,-0.86603,0,0.0,1.0,5,0.5,-0.86603,0,local,residential,clear,26.48,429,37.8,113.6,0.7556,0,0,0,0,high
15,-0.70711,-0.70711,0,0.0,1.0,9,-1.0,-0.0,0,local,residential,clear,25.39,2180,51.48,147.8,1.0,0,1,0,0,severe
21,-0.70711,0.70711,1,0.78183,0.62349,5,0.5,-0.86603,0,local,industrial,rain,27.99,342,24.57,145.3,1.0,0,1,0,0,severe
23,-0.25882,0.96593,0,0.0,1.0,5,0.5,-0.86603,0,local,industrial,rain,16.22,0,31.78,98.7,0.1331,0,0,0,0,low
6,1.0,0.0,5,-0.97493,-0.22252,4,0.86603,-0.5,1,arterial,industrial,fog,15.14,1058,50.15,81.8,0.3914,1,0,0,0,severe
14,-0.5,-0.86603,3,0.43388,-0.90097,9,-1.0,-0.0,0,highway,residential,rain,25.4,5444,114.07,152.9,0.9858,1,1,1,1,severe
8,0.86603,-0.5,6,-0.78183,0.62349,12,-0.0,1.0,1,expressway,residential,rain,10.33,4985,81.22,147.5,0.8814,0,0,0,0,severe
0,0.0,1.0,6,-0.78183,0.62349,3,1.0,0.0,1,highway,residential,rain,13.03,1349,93.22,145.2,0.3413,0,0,0,1,low
21,-0.70711,0.70711,3,0.43388,-0.90097,9,-1.0,-0.0,0,highway,industrial,fog,28.84,3391,94.41,85.9,0.9862,0,0,0,0,high
22,-0.5,0.86603,0,0.0,1.0,8,-0.86603,-0.5,0,expressway,industrial,snow,31.24,641,65.54,147.1,0.0959,0,0,0,0,moderate
17,-0.96593,-0.25882,2,0.97493,-0.22252,9,-1.0,-0.0,0,arterial,residential,clear,27.61,3294,48.9,113.7,1.0,1,0,0,0,severe
6,1.0,0.0,5,-0.97493,-0.22252,8,-0.86603,-0.5,1,local,suburban,clear,29.0,1116,52.11,93.6,0.6566,1,0,0,0,high
11,0.25882,-0.96593,5,-0.97493,-0.22252,5,0.5,-0.86603,1,local,suburban,clear,23.91,725,37.63,155.2,0.5607,0,0,0,0,moderate
20,-0.86603,0.5,3,0.43388,-0.90097,1,0.5,0.86603,0,local,airport,rain,-1.93,0,21.15,76.6,0.78,0,0,0,0,high
11,0.25882,-0.96593,0,0.0,1.0,1,0.5,0.86603,0,highway,airport,storm,10.43,2852,38.61,61.2,1.0,0,0,0,0,severe
8,0.86603,-0.5,0,0.0,1.0,4,0.86603,-0.5,0,expressway,suburban,clear,16.06,7003,107.06,114.6,0.9303,1,0,0,0,severe
22,-0.5,0.86603,1,0.78183,0.62349,5,0.5,-0.86603,0,arterial,residential,rain,23.08,703,53.0,150.3,0.2506,0,1,1,0,high
9,0.70711,-0.70711,1,0.78183,0.62349,9,-1.0,-0.0,0,arterial,airport,clear,27.95,3321,52.85,161.8,1.0,0,0,0,0,high
8,0.86603,-0.5,6,-0.78183,0.62349,4,0.86603,-0.5,1,expressway,suburban,rain,15.27,5896,81.85,56.1,0.9208,0,0,0,0,severe
1,0.25882,0.96593,4,-0.43388,-0.90097,1,0.5,0.86603,0,arterial,CBD,clear,10.28,773,68.41,146.7,0.3548,0,1,0,0,moderate
18,-1.0,-0.0,4,-0.43388,-0.90097,5,0.5,-0.86603,0,local,residential,clear,19.35,1402,36.42,155.3,1.0,0,0,0,0,severe
22,-0.5,0.86603,2,0.97493,-0.22252,9,-1.0,-0.0,0,arterial,industrial,clear,24.76,371,70.95,106.4,0.3886,1,0,1,1,moderate
16,-0.86603,-0.5,6,-0.78183,0.62349,1,0.5,0.86603,1,arterial,CBD,clear,7.18,3492,54.39,71.0,1.0,0,0,0,0,severe
2,0.5,0.86603,3,0.43388,-0.90097,2,0.86603,0.5,0,expressway,industrial,snow,12.0,1254,70.2,154.6,0.168,0,0,0,0,moderate
0,0.0,1.0,5,-0.97493,-0.22252,10,-0.86603,0.5,1,highway,residential,fog,20.19,948,77.67,50.2,0.1133,0,0,0,0,low
12,0.0,-1.0,2,0.97493,-0.22252,7,-0.5,-0.86603,0,local,industrial,clear,28.52,1728,56.03,142.9,1.0,0,0,0,0,severe
7,0.96593,-0.25882,4,-0.43388,-0.90097,6,0.0,-1.0,0,highway,residential,clear,34.51,7013,93.5,133.4,0.9229,0,0,0,0,severe
0,0.0,1.0,2,0.97493,-0.22252,3,1.0,0.0,0,local,CBD,rain,14.45,0,40.8,141.4,0.1709,0,0,0,0,low
19,-0.96593,0.25882,2,0.97493,-0.22252,10,-0.86603,0.5,0,highway,industrial,storm,20.54,9481,44.18,64.8,0.9309,0,0,1,0,severe
16,-0.86603,-0.5,5,-0.97493,-0.22252,9,-1.0,-0.0,1,local,industrial,fog,20.01,1162,29.93,57.4,1.0,0,0,0,0,severe
13,-0.25882,-0.96593,6,-0.78183,0.62349,12,-0.0,1.0,1,expressway,residential,clear,7.07,4092,111.16,97.7,0.9326,0,0,0,0,severe
11,0.25882,-0.96593,5,-0.97493,-0.22252,12,-0.0,1.0,1,arterial,residential,rain,11.74,718,47.99,97.7,0.6292,0,0,0,0,high
7,0.96593,-0.25882,0,0.0,1.0,9,-1.0,-0.0,0,local,airport,clear,22.99,2083,33.0,161.0,0.9181,0,0,1,1,severe
11,0.25882,-0.96593,3,0.43388,-0.90097,3,1.0,0.0,0,local,CBD,fog,17.56,581,28.88,95.1,0.6056,0,0,0,0,severe
4,0.86603,0.5,6,-0.78183,0.62349,6,0.0,-1.0,1,expressway,suburban,rain,25.51,222,99.13,57.9,0.0509,0,1,0,0,low
5,0.96593,0.25882,6,-0.78183,0.62349,1,0.5,0.86603,1,highway,residential,fog,9.62,785,56.63,69.7,0.1131,0,0,0,0,low
15,-0.70711,-0.70711,4,-0.43388,-0.90097,11,-0.5,0.86603,0,local,CBD,rain,12.0,3938,74.95,87.2,1.0,0,1,0,0,severe
11,0.25882,-0.96593,3,0.43388,-0.90097,5,0.5,-0.86603,0,local,airport,clear,30.52,756,38.44,48.9,0.7854,1,0,0,0,severe
18,-1.0,-0.0,6,-0.78183,0.62349,5,0.5,-0.86603,1,arterial,residential,clear,24.49,6158,94.36,153.0,0.9637,0,0,0,1,severe
18,-1.0,-0.0,1,0.78183,0.62349,3,1.0,0.0,0,local,residential,clear,13.72,1046,27.88,62.4,0.9678,0,0,1,0,high
15,-0.70711,-0.70711,6,-0.78183,0.62349,3,1.0,0.0,1,highway,industrial,clear,2.77,2416,117.81,69.3,0.7292,0,0,0,0,high
4,0.86603,0.5,1,0.78183,0.62349,8,-0.86603,-0.5,0,expressway,suburban,rain,28.57,415,123.47,62.1,0.2097,0,1,0,0,low
4,0.86603,0.5,2,0.97493,-0.22252,7,-0.5,-0.86603,0,highway,suburban,clear,33.88,324,76.3,162.6,0.1788,0,0,1,0,low
2,0.5,0.86603,4,-0.43388,-0.90097,5,0.5,-0.86603,0,highway,residential,clear,24.62,214,112.85,145.7,0.2583,0,1,0,1,low
11,0.25882,-0.96593,4,-0.43388,-0.90097,3,1.0,0.0,0,highway,residential,clear,12.84,2334,97.57,125.0,0.5325,0,0,0,0,high
20,-0.86603,0.5,2,0.97493,-0.22252,10,-0.86603,0.5,0,expressway,industrial,snow,17.13,2542,84.02,76.8,0.6924,0,0,0,0,severe
16,-0.86603,-0.5,5,-0.97493,-0.22252,11,-0.5,0.86603,1,highway,CBD,snow,9.03,3613,103.67,134.9,1.0,0,0,0,0,severe
3,0.70711,0.70711,4,-0.43388,-0.90097,9,-1.0,-0.0,0,arterial,industrial,rain,20.01,56,45.37,109.9,0.1085,0,0,0,0,low
17,-0.96593,-0.25882,2,0.97493,-0.22252,4,0.86603,-0.5,0,arterial,CBD,clear,12.66,2679,60.43,147.9,0.9505,1,0,1,0,severe
7,0.96593,-0.25882,1,0.78183,0.62349,11,-0.5,0.86603,0,arterial,CBD,rain,14.08,2950,45.0,163.5,1.0,0,1,0,0,severe
21,-0.70711,0.70711,3,0.43388,-0.90097,3,1.0,0.0,0,local,industrial,storm,16.16,663,32.79,107.1,1.0,0,1,0,0,severe
4,0.86603,0.5,1,0.78183,0.62349,5,0.5,-0.86603,0,local,CBD,clear,22.71,0,31.2,51.0,0.3697,0,0,0,0,low
19,-0.96593,0.25882,2,0.97493,-0.22252,6,0.0,-1.0,0,highway,industrial,clear,27.7,853,34.57,75.1,0.9083,0,0,0,0,severe
16,-0.86603,-0.5,6,-0.78183,0.62349,10,-0.86603,0.5,1,local,airport,fog,19.75,949,16.95,87.3,0.9483,0,0,0,0,severe
19,-0.96593,0.25882,2,0.97493,-0.22252,11,-0.5,0.86603,0,arterial,CBD,clear,11.29,4178,50.41,88.1,0.9377,0,1,0,0,high
14,-0.5,-0.86603,1,0.78183,0.62349,1,0.5,0.86603,0,arterial,CBD,clear,2.52,1911,49.11,140.7,0.9913,0,0,0,0,severe
22,-0.5,0.86603,2,0.97493,-0.22252,3,1.0,0.0,0,expressway,CBD,clear,15.2,911,107.12,115.7,0.3861,1,0,0,0,high
16,-0.86603,-0.5,2,0.97493,-0.22252,3,1.0,0.0,0,local,industrial,clear,14.62,597,38.04,59.0,0.9966,0,0,0,0,severe
16,-0.86603,-0.5,4,-0.43388,-0.90097,10,-0.86603,0.5,0,arterial,residential,clear,20.54,4327,58.16,164.9,1.0,0,0,0,0,severe
19,-0.96593,0.25882,2,0.97493,-0.22252,2,0.86603,0.5,0,expressway,suburban,clear,10.91,7021,98.49,143.1,0.914,0,0,0,0,severe
13,-0.25882,-0.96593,4,-0.43388,-0.90097,1,0.5,0.86603,0,expressway,residential,clear,6.17,4352,94.16,49.8,1.0,0,0,0,0,severe
